link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,cost,Menu
https://www.zomato.com/pune/aromas-hyderabad-house-1-hinjawadi,"Aroma's Hyderabad House
                                    ",Casual Dining,Hinjawadi,4.1,-894,3.7,"-4,890","Chinese,Mughlai,Biryani,North Indian,",Rs. 900,"Chicken 65, Chicken Tikka, Kaju Biryani, Chicken Biryani, Mushroom Biryani, Aroma Biryani, Mutton Biryani"
https://www.zomato.com/pune/dominos-pizza-7-hinjawadi,"Domino's Pizza
                                    ",Quick Bites,Hinjawadi,2.3,-32,4.1,"-2,387","Italian,Pizza,",Rs. 400,
https://www.zomato.com/pune/dominos-pizza-8-hinjawadi,"Domino's Pizza
                                    ",Quick Bites,Hinjawadi,3.2,-13,3.8,-417,"Italian,Pizza,",Rs. 400,
https://www.zomato.com/pune/dominos-pizza-5-hinjawadi,"Domino's Pizza
                                    ",Quick Bites,Hinjawadi,3.1,-60,3.7,-421,"Italian,Pizza,",Rs. 400,
https://www.zomato.com/pune/dominos-pizza-6-hinjawadi,"Domino's Pizza
                                    ",Quick Bites,Hinjawadi,3,(30 Reviews),,,"Italian,Pizza,",Rs. 400,
https://www.zomato.com/pune/dominos-pizza-4-hinjawadi,"Domino's Pizza
                                    ",Quick Bites,Hinjawadi,2.7,(113 Reviews),,,"Italian,Pizza,",Rs. 400,Pizza
https://www.zomato.com/pune/dominos-pizza-3-hinjawadi,"Domino's Pizza
                                    ",Quick Bites,Hinjawadi,3,-140,3.5,"-1,803","Italian,Pizza,",Rs. 400,Pizza
https://www.zomato.com/pune/burger-king-hinjawadi,"Burger King
                                    ",Quick Bites,Hinjawadi,4,-512,3.6,(14.1K),"Beverages,Fast Food,Burger,",Rs. 500,"Burgers, Iced Tea, Chicken Tandoori Grill Burger, Chicken Fries, Veg Burger, Tandoor Chicken Burger, Egg Burger"
https://www.zomato.com/pune/pind-punjab-hinjawadi,"Pind Punjab
                                    ",Casual Dining,Hinjawadi,3.6,-163,3.9,"-2,597","Mughlai,Chinese,Kebab,North Indian,",Rs. 800,"Dal Makhani, Gulab Jamun, Jalebi Rabri, Chole Bhature, Butter Naan, Tandoori Momos, Soya Chaap"
https://www.zomato.com/pune/kgn-xprs-hinjawadi,"KGN Xprs
                                    ",Quick Bites,Hinjawadi,3.8,-179,4.1,"-4,390","Mughlai,Chinese,",Rs. 450,"Tandoori Chicken, Chicken Rara, Crispy Chicken, Palak Paneer, Tikka Biryani, Biryani Combo, Tangdi Chicken"
https://www.zomato.com/pune/tawa-street-1-hinjawadi,"Tawa Street
                                    ",,Hinjawadi,,,,,"Beverages,Sandwich,Biryani,Mughlai,North Indian,",Rs. 550,
https://www.zomato.com/pune/kgn-xprs-hinjawadi,"KGN Xprs
                                    ",Quick Bites,Hinjawadi,3.8,-179,4.1,"-4,390","Mughlai,Chinese,",Rs. 450,"Tandoori Chicken, Chicken Rara, Crispy Chicken, Palak Paneer, Tikka Biryani, Biryani Combo, Tangdi Chicken"
https://www.zomato.com/pune/behrouz-biryani-1-hinjawadi,"Behrouz Biryani
                                    ",,Hinjawadi,3.9,"(1,451 Reviews)",,,"Mughlai,North Indian,Biryani,",Rs. 700,"Gulab Jamun, Hyderabadi Biryani, Falafel, Mint Raita, Biryani Box, Gosht Dum Biryani"
https://www.zomato.com/pune/behrouz-biryani-hinjawadi,"Behrouz Biryani
                                    ",,Hinjawadi,,,,,"Mughlai,North Indian,Biryani,",Rs. 700,
https://www.zomato.com/pune/pizza-hut-4-hinjawadi,"Pizza Hut
                                    ",Casual Dining,Hinjawadi,3.1,-501,3,"-2,130","American,Finger Food,Fast Food,Pizza,",Rs. 600,"Masala Lemonade, Pasta, Choco Volcano, Tandoor Paneer Pizza, Margarita, Exotic Garlic Bread, Tandoori Paneer"
https://www.zomato.com/pune/pizza-hut-hinjawadi,"Pizza Hut
                                    ",Casual Dining,Hinjawadi,3.7,-626,2.9,"-3,550","American,Finger Food,Fast Food,Pizza,",Rs. 600,"Veggie Pizza, Chicken Tikka, Pane Pizza, Cheesy Garlic Bread, Tandoor Paneer Pizza"
https://www.zomato.com/pune/comboman-1-hinjawadi,"Comboman
                                    ",,Hinjawadi,,,,,"North Indian,",Rs. 400,
https://www.zomato.com/pune/comboman-hinjawadi,"Comboman
                                    ",,Hinjawadi,,,,,"North Indian,",Rs. 400,
https://www.zomato.com/pune/cafe-durga-2-hinjawadi,"Cafe Durga
                                    ",Quick Bites,Hinjawadi,,,,,"Street Food,South Indian,Fast Food,Beverages,Coffee,",Rs. 200,
https://www.zomato.com/pune/cafe-durga-hinjawadi,"Cafe Durga
                                    ",Quick Bites,Hinjawadi,3.6,-16,3.4,-57,"Beverages,South Indian,Street Food,Fast Food,",Rs. 350,
https://www.zomato.com/pune/satgurus-punjabi-rasoi-express-hinjawadi,"Satguru's Punjabi Rasoi Express
                                    ",,Hinjawadi,3.8,(158 Reviews),,,"Chinese,North Indian,",Rs. 300,
https://www.zomato.com/pune/satgurus-punjabi-rasoi-hinjawadi,"Satguru's Punjabi Rasoi
                                    ","Casual Dining,Bar",Hinjawadi,4.2,"-1,804",3.8,(21.7K),"Chinese,Mughlai,North Indian,","Rs. 1,000","Biryani, Dal Makhani, Tandoori Chicken, Paneer Lababdar, Naan, Mocktails, Butter Chicken"
https://www.zomato.com/pune/hello-kolkata-1-hinjawadi,"Hello Kolkata
                                    ",Quick Bites,Hinjawadi,3.4,-15,3.7,-577,"Maharashtrian,Chinese,North Indian,",Rs. 500,
https://www.zomato.com/pune/waah-indore-hinjawadi,"Waah Indore
                                    ",,Hinjawadi,3.9,(15 Reviews),,,"Mithai,Street Food,",Rs. 150,
https://www.zomato.com/pune/the-biryani-life-hinjawadi,"The Biryani Life
                                    ",,Hinjawadi,3.1,(42 Reviews),,,"North Indian,Biryani,",Rs. 350,
https://www.zomato.com/pune/the-biryani-life-1-hinjawadi,"The Biryani Life
                                    ",,Hinjawadi,,,,,"North Indian,Biryani,",Rs. 350,
https://www.zomato.com/pune/chaitanya-parathas-hinjawadi,"Chaitanya Parathas
                                    ",,Hinjawadi,3.8,(148 Reviews),,,"Chinese,North Indian,",Rs. 400,
https://www.zomato.com/pune/hotel-malhar-mutton-bhakari-hinjawadi,"Hotel Malhar Mutton Bhakari
                                    ",Quick Bites,Hinjawadi,3.5,-67,3.8,-410,"Chinese,North Indian,Maharashtrian,",Rs. 600,"Mutton Thali, Chicken Thali"
https://www.zomato.com/pune/reddys-alpha-biryani-point-hinjawadi,"Reddy's Alpha Biryani Point
                                    ",Casual Dining,Hinjawadi,4,-847,3.3,(20.8K),"Chinese,North Indian,Biryani,",Rs. 600,"Mutton Biryani, Hyderabadi Biryani, Chicken Dum Biryani, Vegetable Biryani, Raita"
https://www.zomato.com/pune/chulbul-dhaba-hinjawadi,"Chulbul Dhaba
                                    ",,Hinjawadi,,,,,"Desserts,Seafood,Kebab,Fast Food,Chinese,North Indian,",Rs. 650,
https://www.zomato.com/pune/indori-sarafa-hinjawadi,"Indori Sarafa
                                    ",Quick Bites,Hinjawadi,3.7,-60,4,"-2,328","Street Food,",Rs. 100,"Samosa, Aloo Paratha, Indori Poha, Aloo Kachori, Sabudana Khichdi, Daal Kachori"
https://www.zomato.com/pune/shiv-dining-hall-restaurant-hinjawadi,"Shiv Dining Hall & Restaurant
                                    ",Quick Bites,Hinjawadi,3.3,-26,3.7,-463,"Maharashtrian,North Indian,",Rs. 250,
https://www.zomato.com/pune/ovenstory-pizza-hinjawadi,"Ovenstory Pizza
                                    ",,Hinjawadi,3.3,"(1,007 Reviews)",,,"Pizza,",Rs. 600,"Chocolava Cake, Paneer Picante Pizza, Chicken Keema, Thin Crust Pizza, Paneer Tikka, Margherita Pizza, Garlic Bread"
https://www.zomato.com/pune/ovenstory-pizza-1-hinjawadi,"Ovenstory Pizza
                                    ",,Hinjawadi,,,,,"Pizza,",Rs. 600,
https://www.zomato.com/pune/rolls-mania-hinjawadi,"Rolls Mania
                                    ",Quick Bites,Hinjawadi,3.4,-216,3.7,"-4,168","Beverages,Fast Food,Rolls,",Rs. 300,"Rolls, Chicken Fry Roll"
https://www.zomato.com/pune/rolls-mania-1-hinjawadi,"Rolls Mania
                                    ",Quick Bites,Hinjawadi,3.5,-15,3.9,-274,"Beverages,Fast Food,Rolls,",Rs. 300,
https://www.zomato.com/pune/mezza--hinjawadi,"Mezza 9
                                    ","Casual Dining,Bar",Hinjawadi,4.1,"-3,937",3.8,"-4,008","Italian,Asian,Mughlai,Mexican,Continental,","Rs. 1,700","Mocktails, Pasta, Dal Makhani, Nachos, Mutton Biryani, Cocktails, Beer"
https://www.zomato.com/pune/marrakesh-1-hinjawadi,"Marrakesh
                                    ",,Hinjawadi,,,,,"Biryani,Lebanese,Mughlai,North Indian,",Rs. 800,
https://www.zomato.com/pune/shriniwas-veg-hinjawadi,"Shriniwas Veg
                                    ",,Hinjawadi,,,,,"Fast Food,Chinese,South Indian,North Indian,",Rs. 500,
https://www.zomato.com/pune/oye-kiddan-hinjawadi,"Oye Kiddan
                                    ",,Hinjawadi,4.2,"(1,028 Reviews)",,,"North Indian,",Rs. 400,"Paratha, Butter Chicken, Lassi, Rajma, Chaach, Chole, Dal Makhani"
https://www.zomato.com/pune/nic-natural-ice-creams-hinjawadi,"NIC - Natural Ice Creams
                                    ",,Hinjawadi,4.6,(127 Reviews),,,"Desserts,Ice Cream,",Rs. 150,
https://www.zomato.com/pune/nic-natural-ice-creams-1-hinjawadi,"NIC - Natural Ice Creams
                                    ",Dessert Parlor,Hinjawadi,3.9,(58 Reviews),,,"Desserts,Ice Cream,",Rs. 150,
https://www.zomato.com/pune/chocolate-delight-cake-shop-hinjawadi,"Chocolate Delight Cake Shop
                                    ",Bakery,Hinjawadi,3.9,-113,4.1,-113,"Bakery,",Rs. 400,
https://www.zomato.com/pune/kakke-da-paratha-hinjawadi,"Kakke Da Paratha
                                    ",Food Court,Hinjawadi,4.2,-706,3.6,(10.2K),"North Indian,",Rs. 350,"Boondi Raita, Dal Makhani, Shahi Paneer, Rajma Chawal, Cheese Paneer Paratha, Corn Paratha, Cheesy Corn"
https://www.zomato.com/pune/chicken-xperience-by-venkys-2-hinjawadi,"Chicken Xperience By Venky's
                                    ",Quick Bites,Hinjawadi,3.7,-6,3.8,-278,"North Indian,Fast Food,",Rs. 400,
https://www.zomato.com/pune/chicken-xperience-by-venkys-3-hinjawadi,"Chicken Xperience By Venky's
                                    ","Quick Bites,Casual Dining",Hinjawadi,3.2,(0 Reviews),,,"North Indian,Fast Food,",Rs. 400,
https://www.zomato.com/pune/shawarma-spot-hinjawadi,"Shawarma Spot
                                    ",Quick Bites,Hinjawadi,3.2,(5 Reviews),,,"North Indian,",Rs. 300,
https://www.zomato.com/pune/maharaja-11-hinjawadi,"Maharaja.11
                                    ",Quick Bites,Hinjawadi,,,,,"Chinese,Maharashtrian,South Indian,North Indian,",Rs. 200,
https://www.zomato.com/pune/alleppees-kerala-restaurant-hinjawadi,"ALLEPPEES® Kerala Restaurant
                                    ",Quick Bites,Hinjawadi,4,-128,4.4,-424,"Seafood,Kerala,",Rs. 500,"Fish Fry, Appam"
https://www.zomato.com/pune/natural-ice-cream-hinjawadi,"Natural Ice Cream
                                    ",Dessert Parlor,Hinjawadi,4.3,-293,4.4,"-1,022","Desserts,Ice Cream,",Rs. 150,"Kesar Pista, Tender Coconut Ice Cream, Chocolate Almond, Halwa"
https://www.zomato.com/pune/lazzetti-hinjawadi,"Lazzetti
                                    ",Quick Bites,Hinjawadi,3.8,-260,3.9,"-2,605","Momos,Rolls,Chinese,",Rs. 400,"Chicken Shawarama, Mexican Shawarma, Chicken Tandoori Momos, Noodle, Hot Dog"
https://www.zomato.com/pune/lazzetti-hinjawadi,"Lazzetti
                                    ",Quick Bites,Hinjawadi,3.8,-260,3.9,"-2,605","Momos,Rolls,Chinese,",Rs. 400,"Chicken Shawarama, Mexican Shawarma, Chicken Tandoori Momos, Noodle, Hot Dog"
https://www.zomato.com/pune/biryani-by-kg-hinjawadi,"Biryani by KG
                                    ",,Hinjawadi,3.6,(14.5K Reviews),,,"North Indian,Chinese,Biryani,",Rs. 500,"Tandoori Chicken, Mutton Biryani, Salad, Raita, Chicken Dum Biryani, Vegetable Biryani, Chicken Boneless Biryani"
https://www.zomato.com/pune/faasos-2-hinjawadi,"Faasos
                                    ",,Hinjawadi,4.1,"(3,516 Reviews)",,,"Fast Food,Biryani,North Indian,Wraps,",Rs. 550,"Chicken Wrap, Chocolate Fantasy, Butter Chicken, Dal Makhani, Veggie Wrap, Chicken Rice Feast, Paneer Wrap"
https://www.zomato.com/pune/faasos-3-hinjawadi,"Faasos
                                    ",,Hinjawadi,,,,,"Fast Food,Biryani,North Indian,Wraps,",Rs. 550,
https://www.zomato.com/pune/biryani-by-kg-hinjawadi,"Biryani by KG
                                    ",,Hinjawadi,3.6,(14.5K Reviews),,,"North Indian,Chinese,Biryani,",Rs. 500,"Tandoori Chicken, Mutton Biryani, Salad, Raita, Chicken Dum Biryani, Vegetable Biryani, Chicken Boneless Biryani"
https://www.zomato.com/pune/biryani-by-kg-1-hinjawadi,"Biryani by KG
                                    ",,Hinjawadi,3.3,(728 Reviews),,,"North Indian,Chinese,Biryani,",Rs. 500,"Raita, Tandoori Chicken, Vegetable Biryani"
https://www.zomato.com/pune/venkys-xprs-hinjawadi,"Venky's Xprs
                                    ",Quick Bites,Hinjawadi,3,-45,4,-195,"Fast Food,",Rs. 400,"Burgers, Tandoori Chicken, Chicken Samosa, Grilled Chicken Burger, Chicken Grill"
https://www.zomato.com/pune/subway-6-hinjawadi,"Subway
                                    ",Quick Bites,Hinjawadi,3.4,-162,3.8,"-3,338","Salad,Sandwich,Healthy Food,Fast Food,",Rs. 500,"Salad, Roasted Garlic Bread"
https://www.zomato.com/pune/subway-4-hinjawadi,"Subway
                                    ",Quick Bites,Hinjawadi,2.8,(24 Reviews),,,"Salad,Sandwich,Healthy Food,Fast Food,",Rs. 500,
https://www.zomato.com/pune/subway-1-hinjawadi,"Subway
                                    ",Quick Bites,Hinjawadi,3.4,(42 Reviews),,,"Salad,Sandwich,Healthy Food,Fast Food,",Rs. 500,
https://www.zomato.com/pune/subway-2-hinjawadi,"Subway
                                    ",Quick Bites,Hinjawadi,2.3,-106,3.8,-976,"Salad,Sandwich,Healthy Food,Fast Food,",Rs. 500,Cheese Sub
https://www.zomato.com/pune/subway-10-hinjawadi,"Subway
                                    ",Quick Bites,Hinjawadi,3.5,-60,3.6,"-1,011","Salad,Sandwich,Healthy Food,Fast Food,",Rs. 500,
https://www.zomato.com/pune/subway-8-hinjawadi,"Subway
                                    ",Quick Bites,Hinjawadi,2.9,-16,3.2,-128,"Salad,Sandwich,Healthy Food,Fast Food,",Rs. 500,
https://www.zomato.com/pune/subway-3-hinjawadi,"Subway
                                    ",Quick Bites,Hinjawadi,3.3,-31,3.7,-65,"Salad,Sandwich,Healthy Food,Fast Food,",Rs. 500,
https://www.zomato.com/pune/lkd-la-kheer-deli-hinjawadi,"LKD | La Kheer Deli
                                    ",Dessert Parlor,Hinjawadi,4.6,(81 Reviews),,,"Ice Cream,Desserts,",Rs. 200,
https://www.zomato.com/pune/hotel-vijay-the-taste-of-tamil-nadu-hinjawadi,"Hotel Vijay- The Taste Of Tamil Nadu
                                    ",Quick Bites,Hinjawadi,4.1,-477,4.1,(21.1K),"South Indian,",Rs. 200,"Cut Dosa, Fried Idli, Cheese Masala Dosa, Paratha, Mysore Masala Dosa, Vada Sambar"
https://www.zomato.com/pune/rohit-wadewale-1-hinjawadi,"Rohit Wadewale
                                    ",Quick Bites,Hinjawadi,2.9,-112,3.3,"-6,219","Beverages,Street Food,Fast Food,South Indian,North Indian,Maharashtrian,",Rs. 200,"Chai, Vada Pav, Misal"
https://www.zomato.com/pune/blue-box-biryani-hinjawadi,"Blue Box Biryani
                                    ",,Hinjawadi,3.1,(110 Reviews),,,"Mughlai,Biryani,",Rs. 400,
https://www.zomato.com/pune/rohit-wadewale-1-hinjawadi,"Rohit Wadewale
                                    ",Quick Bites,Hinjawadi,2.9,-112,3.3,"-6,219","Beverages,Street Food,Fast Food,South Indian,North Indian,Maharashtrian,",Rs. 200,"Chai, Vada Pav, Misal"
https://www.zomato.com/pune/rohit-wadewale-hinjawadi,"Rohit Wadewale
                                    ",,Hinjawadi,2.6,(28 Reviews),,,"Maharashtrian,Street Food,",Rs. 100,
https://www.zomato.com/pune/ancient-hyderabad-hinjawadi,"Ancient Hyderabad
                                    ",Casual Dining,Hinjawadi,4,"-1,682",3,(11.8K),"Beverages,Biryani,Chinese,North Indian,",Rs. 800,"Chicken Biryani, Hyderabadi Biryani, Chicken 65, Boneless Mutton Biriyani, Mutton Biryani, Chicken Tikka, Butter Chicken"
https://www.zomato.com/pune/déjà-vu-bistro-hinjawadi,"Déjà Vu Bistro
                                    ","Casual Dining,Bar",Hinjawadi,3.9,(638 Reviews),,,"Seafood,Italian,North Indian,Continental,Chinese,","Rs. 1,600","Cocktails, Dal Tadka, Pizza, Mocktails, Tikka, Tandoori Chicken, Cheese French Fries"
https://www.zomato.com/pune/ancient-hyderabad-hinjawadi,"Ancient Hyderabad
                                    ",Casual Dining,Hinjawadi,4,"-1,682",3,(11.8K),"Beverages,Biryani,Chinese,North Indian,",Rs. 800,"Chicken Biryani, Hyderabadi Biryani, Chicken 65, Boneless Mutton Biriyani, Mutton Biryani, Chicken Tikka, Butter Chicken"
https://www.zomato.com/pune/ancient-hyderabad-1-hinjawadi,"Ancient Hyderabad
                                    ",Casual Dining,Hinjawadi,3.8,-725,3.3,"-4,319","Beverages,Biryani,Chinese,North Indian,",Rs. 800,"Chicken Biryani, Hyderabadi Biryani, Mutton Biryani, Chicken Tikka Masala, Tandoori Chicken, Chicken 65, Raita"
https://www.zomato.com/pune/khichdi-experiment-by-ola-foods-hinjawadi,"Khichdi Experiment by Ola Foods
                                    ",,Hinjawadi,4.4,(908 Reviews),,,"North Indian,Healthy Food,",Rs. 350,
https://www.zomato.com/pune/cafe-2020-friends-corner-1-hinjawadi,"Cafe 2020 Friends Corner
                                    ",,Hinjawadi,,,,,"Kebab,Chinese,North Indian,",Rs. 250,
https://www.zomato.com/pune/rushhrs-3-hinjawadi,"RushHrs
                                    ",Quick Bites,Hinjawadi,3.3,-77,4.1,-684,"Salad,Burger,Rolls,Fast Food,",Rs. 500,"Burgers, Veg Burger, Chicken Burger, French Fries, Iced Tea"
https://www.zomato.com/pune/rushhrs-2-hinjawadi,"RushHrs
                                    ",Quick Bites,Hinjawadi,3.6,(19 Reviews),,,"Salad,Burger,Rolls,Fast Food,",Rs. 500,
https://www.zomato.com/pune/rushhrs-1-hinjawadi,"RushHrs
                                    ",Quick Bites,Hinjawadi,3.5,(32 Reviews),,,"Salad,Burger,Rolls,Fast Food,",Rs. 500,
https://www.zomato.com/pune/the-belgian-waffle-co-hinjawadi,"The Belgian Waffle Co.
                                    ",Dessert Parlor,Hinjawadi,3.6,-21,4.2,-531,"Fast Food,Beverages,Desserts,",Rs. 300,
https://www.zomato.com/pune/cream-stone-hinjawadi,"Cream Stone
                                    ",Dessert Parlor,Hinjawadi,4,-291,3.9,"-1,727","Desserts,Ice Cream,",Rs. 400,"Death By Chocolate, Chocolava, Chocolate Icecreams, Ferrero Rocher, Icecream Cake, Strawberry Shake"
https://www.zomato.com/pune/ambrosios-hinjawadi,"Ambrosios
                                    ",Food Court,Hinjawadi,4.1,-235,4,"-1,758","North Indian,",Rs. 500,"Rajma Chawal, Gulab Jamun, Khichda, Thali, Dal Makhani, Roti, Chole Bhature"
https://www.zomato.com/pune/best-belgian-waffle-hinjawadi,"Best Belgian Waffle
                                    ",,Hinjawadi,3.9,"(1,043 Reviews)",,,"Beverages,Desserts,",Rs. 300,
https://www.zomato.com/pune/best-belgian-waffle-1-hinjawadi,"Best Belgian Waffle
                                    ",Dessert Parlor,Hinjawadi,3.4,(56 Reviews),,,"Beverages,Desserts,",Rs. 300,
https://www.zomato.com/pune/fly-high-hinjawadi,"Fly High
                                    ",Bar,Hinjawadi,4.2,"-1,026",3.6,-492,"Thai,Seafood,North Indian,Chinese,Italian,Continental,","Rs. 2,000","Fish, Peri Peri Chicken, Chicken Nachos, Cocktails, Biryani, Long Island Iced Tea, Mocktails"
https://www.zomato.com/pune/box8-desi-meals-1-hinjawadi,"BOX8- Desi Meals
                                    ",,Hinjawadi,3.9,"(2,778 Reviews)",,,"Desserts,Wraps,Biryani,Fast Food,North Indian,",Rs. 400,"Chole, Butter Chicken, Chicken Kebab, Chocolava Cake, Brownie, Tawa Paratha, Gajar Ka Halwa"
https://www.zomato.com/pune/box8-desi-meals-hinjawadi,"BOX8 - Desi Meals
                                    ",,Hinjawadi,4,"(4,902 Reviews)",,,"Desserts,Wraps,Biryani,Fast Food,North Indian,",Rs. 400,"Paratha, Salad, Dal Makhani, Biryani, Brownie, Sandwich, Rajma"
https://www.zomato.com/pune/cake-choice-hinjawadi,"Cake Choice
                                    ",Bakery,Hinjawadi,3.7,(211 Reviews),,,"Desserts,Bakery,",Rs. 350,
https://www.zomato.com/pune/karolbaug-the-dhaba-hinjawadi,"Karolbaug The Dhaba
                                    ",Casual Dining,Hinjawadi,4.1,"-1,177",3.4,"-4,045","Chinese,Mughlai,North Indian,",Rs. 900,"Lassi, Buttermilk, Rabri, Jalebi, Butter Chicken, Paneer Tikka, Biryani"
https://www.zomato.com/pune/eatsome-hinjawadi,"Eatsome
                                    ",Quick Bites,Hinjawadi,3.4,-439,4.1,"-8,493","Fast Food,North Indian,Finger Food,Wraps,",Rs. 400,"Rolls, Paneer Tikka Roll, Chicken Wrap, Chicken Tikka Roll, Paratha, Whole Wheat Wrap, Veggie Wrap"
https://www.zomato.com/pune/the-northern-cafe-hinjawadi,"The Northern Cafe
                                    ",Quick Bites,Hinjawadi,3.5,(5 Reviews),,,"Beverages,North Indian,Fast Food,",Rs. 250,
https://www.zomato.com/pune/sujata-mastani-hinjawadi,"Sujata Mastani
                                    ",Dessert Parlor,Hinjawadi,3,-117,3.9,-823,"Beverages,Ice Cream,",Rs. 250,"Sitafal Mastani, Thick Shakes, Mango Ice Cream, Pineapple Ice Cream, Chocolate Icecreams, Kesar Pista, Pista Mastani"
https://www.zomato.com/pune/mojo-pizza-2x-toppings-hinjawadi,"MOJO Pizza - 2X Toppings
                                    ",,Hinjawadi,4,"(2,303 Reviews)",,,"Desserts,Italian,Pizza,",Rs. 500,"Chocolava Cake, Spicy Chicken, Brownie Chocolate, Garlic Bread, Bbq Chicken, Veggie Pizza, Margherita Pizza"
https://www.zomato.com/pune/mojo-pizza-2x-toppings-1-hinjawadi,"MOJO Pizza - 2X Toppings
                                    ",,Hinjawadi,4,(982 Reviews),,,"Desserts,Italian,Pizza,",Rs. 500,"Chocolava Cake, Chocolate Lava, Chicken Wings, Brownie, Farm Pizza, Bbq Pizza, Chicken Tikka"
https://www.zomato.com/pune/cheesiaano-pizza-hinjawadi,"Cheesiaano Pizza
                                    ",Quick Bites,Hinjawadi,3.9,-193,2.8,"-3,144","Fast Food,Pizza,",Rs. 700,"Butter Chicken, Fiery Chicken Pizza, Pasta, Cheese Burst Crust, Stuffed Garlic Bread, Cheesiano Pizza, Veggie Pizza"
https://www.zomato.com/pune/mothers-kitchen-hinjawadi,"Mother's Kitchen
                                    ",Casual Dining,Hinjawadi,3.2,-418,3.4,"-4,416","Kebab,Chinese,North Indian,",Rs. 800,"Dal Makhani, Butter Chicken, Biryani, Chicken Handi, Paratha, Deluxe Thali, Naan"
https://www.zomato.com/pune/mothers-kitchen-1-hinjawadi,"Mother's Kitchen
                                    ",Casual Dining,Hinjawadi,3.7,-153,3,"-2,207","Mughlai,Chinese,North Indian,",Rs. 800,"Vegetable Biryani, Thali, Butter Chicken, Paneer Tikka, Rumali Roti, Butter Paneer, Shahi Paneer"
https://www.zomato.com/pune/chocolate-biclate-1-hinjawadi,"Chocolate Biclate
                                    ",Dessert Parlor,Hinjawadi,3.5,(40 Reviews),,,"Desserts,Bakery,",Rs. 300,
https://www.zomato.com/pune/chocolate-biclate-7-hinjawadi,"Chocolate Biclate
                                    ",Dessert Parlor,Hinjawadi,,,,,"Desserts,Bakery,",Rs. 300,
https://www.zomato.com/pune/chocolate-biclate-3-hinjawadi,"Chocolate Biclate
                                    ",Bakery,Hinjawadi,,,,,"Desserts,Bakery,",Rs. 300,
https://www.zomato.com/pune/chocolate-biclate-hinjawadi,"Chocolate Biclate
                                    ","Bakery,Dessert Parlor",Hinjawadi,2.5,(21 Reviews),,,"Desserts,Bakery,",Rs. 300,
https://www.zomato.com/pune/biryani-adda-hinjawadi,"Biryani Adda
                                    ",,Hinjawadi,3.2,"(2,134 Reviews)",,,"North Indian,Hyderabadi,Biryani,",Rs. 450,
https://www.zomato.com/pune/a1-biryani-house-hinjawadi,"A1 Biryani House
                                    ",Quick Bites,Hinjawadi,4.2,-880,3.3,"-5,213","North Indian,Hyderabadi,Biryani,",Rs. 500,"Haleem, Basmati Rice, Mutton Biryani, Hyderabadi Dum Biryani, Vegetable Biryani, Chicken Dum Biryani, Full Chicken Biryani"
https://www.zomato.com/pune/the-good-bowl-hinjawadi,"The Good Bowl
                                    ",,Hinjawadi,3.8,"(1,605 Reviews)",,,"Desserts,North Indian,Biryani,Asian,",Rs. 500,Omelette
https://www.zomato.com/pune/the-good-bowl-2-hinjawadi,"The Good Bowl
                                    ",,Hinjawadi,,,,,"Desserts,North Indian,Biryani,Asian,",Rs. 500,
https://www.zomato.com/pune/dilli-di-hatti-hinjawadi,"Dilli Di Hatti
                                    ",,Hinjawadi,3.1,"(1,470 Reviews)",,,"Fast Food,Mughlai,Biryani,North Indian,",Rs. 600,
https://www.zomato.com/pune/the-cake-cream-factory-1-hinjawadi,"The Cake & Cream Factory
                                    ",Bakery,Hinjawadi,3.5,(433 Reviews),,,"Desserts,Bakery,",Rs. 250,"Cream Cake, Irish Coffee, Chips"
https://www.zomato.com/pune/sweet-truth-3-hinjawadi,"Sweet Truth
                                    ",,Hinjawadi,3.8,(716 Reviews),,,"Ice Cream,Desserts,Bakery,",Rs. 300,"Cheesecake, Chocolate Decadence, Chocolava Cake, Chocolate Pastry"
https://www.zomato.com/pune/sweet-truth-1-hinjawadi,"Sweet Truth
                                    ",,Hinjawadi,3.8,(36 Reviews),,,"Ice Cream,Desserts,Bakery,",Rs. 300,"Chocolate Decadence, Chocolate Fantasy, Cheesecake, Pancakes, Chocolava, Hazelnut Brownie"
https://www.zomato.com/pune/sweet-truth-hinjawadi,"Sweet Truth
                                    ",,Hinjawadi,,,,,"Ice Cream,Desserts,Bakery,",Rs. 300,
https://www.zomato.com/pune/sweet-truth-2-hinjawadi,"Sweet Truth
                                    ",,Hinjawadi,3.7,(26 Reviews),,,"Ice Cream,Desserts,Bakery,",Rs. 300,"Pancakes, Chocolate Decadence, Cheesecake, Hazelnut Brownie, Chocolate Fantasy, Red Velvet, Lava Cake"
https://www.zomato.com/pune/slay-coffee-hinjawadi,"Slay Coffee
                                    ",,Hinjawadi,,,,,"Beverages,Coffee,",Rs. 300,
https://www.zomato.com/pune/slay-coffee-1-hinjawadi,"Slay Coffee
                                    ",,Hinjawadi,,,,,"Beverages,Coffee,",Rs. 300,
https://www.zomato.com/pune/chai-point-1-hinjawadi,"Chai Point
                                    ",Quick Bites,Hinjawadi,3.3,-61,4,-971,"Beverages,Tea,Fast Food,",Rs. 250,"Chai, Ginger Tea, Banana Cake, Veg Puff"
https://www.zomato.com/pune/chai-point-hinjawadi,"Chai Point
                                    ",Quick Bites,Hinjawadi,3.3,-99,3.7,-354,"Beverages,Tea,Fast Food,",Rs. 250,"Masala Chai, Ginger Tea, Maggi, Banana Cake"
